label,comments,ID,id
0," username  nghĩ xấu cái gì. Vì sao bị khai trừ khỏi đảng? Ko có trách nhiệm, ko làm đúng theo điều lệ, vi phạm kỷ luật, ở đó mà tự nhiên bị khai trừ",1122.0,
0, username  chuyện của 2019... là chuyện của ng ta.... ko liên quan j mình... chuyện bây h khác... các bạn hay áp đặt chung lại vs nhau...chứ ng ta nói ng ta ủng hộ 3/ à? Có ko? Có cầm cờ vẫy vẫy ko? Có ko... các bạn ko biết j mà phán như thật... có phải đáng sợ ko?,1123.0,
0, username  nó sang biểu diễn cho tổ chức 3/ đấy,1124.0,
0," username  m có hiểu vấn đề k chuyên hát yêu nước mà thấy cái giẻ lau đó k dẹp mẹ đi còn quay cho người ta xem, thách thức dư luận à.",1125.0,
2, username  mắt nó bị mù à ông bạn,1126.0,
2, username  ba que trá hình là đây.,1127.0,
0, username  giảng viên đảng viên lại ko biết cờ 3/// à rồi lại kêu ở nhà người khác nên không biết có cờ người ta để đó? Ok ko biết có cờ nhưng ở nhà của 3/// thì bằng thừa nhận đang chung hội với 3/// đó ạ. Chẳng có gì là buộc tội ,1128.0,
2," username  Nó giả n.g.u câu tương tác đấy, đừng mất thời gian tranh luận nữa bạn, mình mà cãi dai theo góc nhìn của phe phản động cn là chọc c.h.ó thành công đấy",1129.0,
0," username  đùa à, năm nay 3 tuổi hả",1130.0,
2, username  mày cũng 3/// phải ko,1131.0,
0, username  cụt tay hay gì kb cất đi chỗ khác. Giờ m vào phòng có cắm cờ triều tiên và quay đăng lên bên mỹ thử xem. Có kịp giải thích k :))),1132.0,
0, username  Đó là ý thức dân tộc. Đừng nói vào phòng k thấy rồi quay đăng lên. Hoàn thành giấc mơ Mỹ ok muốn đi đou thì đi. Nhưng lại để cờ 3 sọc dính vào ngay bài đăng. Đính chính lại cũng k có 1 lời xin lỗi đất nước. Ai cho hoà bình tự do để phát …  ,1133.0,
0," username  đag còn trẻ chưa hiểu đc hết tác hại của việc ng nổi tiếng. để cờ chế độ cũ hại nước hại dân lọt lên trên mạng đâu. Gác lại quá khứ nhưng k đc quên. Đám 3 sọc ngày nào cũng chống phá đưa tin bôi nhọ, xuyên tạc mọi thứ. Lquan an ninh quốc gia chứ kp đơn giản",1134.0,
0, username  có lỗi vs tổ quốc của chúng tao .Ok,1135.0,
2," username  đúng vậy như bọn chó công giáo trước vậy đến lúc bán nước cầu vinh mới biết thì muộn rồi, nói chung là tẩy chay cho về lao động chân tay, đấy là phòng ở riêng nhìn vào thấy cờ 3 que k cất vứt khỏi tầm mắt đi thì là không có tinh thần yêu…  ",1136.0,
0," username  Ngọc Mai nghe nói còn là giảng viên vậy trình độ của bạn ấy ko phải dạng vừa & nhận thức XH cũng phải tầm cỡ rồi bạn nhé ! Người có trình độ , có học thức , có tầm ảnh hưởng với XH như vậy thì việc làm của họ dù vô tình hay cố ý cũng đều khó chấp nhận !",1137.0,
0, username  Ủng hộ bạn!,1138.0,
0," username  Họ có lỗi với Tổ Quốc , với đồng bào , với những hy sinh xương máu của bao người con VN yêu nước chân chính đã ngã xuống để bảo vệ một màu cờ duy nhất ngày hôm nay bạn nhé!",1139.0,
2," username  mày đăng hình mày ko xem lại à, bớt ngu lồn lại,dân họ giờ hiểu biết hơn mày nhiều",1140.0,
0, username  tội phản quốc là có lỗi với toàn bộ dân VN,1141.0,
2," username  thôi thôi, loại m mà đi ở nhờ người khác, bảo m bán nước m cũng làm à",1142.0,
0, username  thra e chả bênh ai. Nhung ngta đang o nuoc bạn. O nhờ nuoc bạn. Chả le phòng cua nhà họ có cờ ây. Mình ở nho minh lại bao ho cât đi à. Cung như nước ngoài họ sang Vnam. Họ chup ảnh cờ VNam thi chả lẽ họ la phản động của nước họ a. ,1143.0,
0, username  chắc cũng đồng loại đó,1144.0,
0, username  đúng bạn ạ. Mấy cái đứa bênh bố bênh mẹ này cn hay văn vẻ cao thượng lắm,1145.0,
0," username  tự nhiên dính cái cờ sau lại phải đi xin lỗi?... trong khi ko cố tình chỉ là cam lướt qua, cờ cũng ko phải của họ...? Thế ai đó cầm cờ đi sau bạn bạn dính trong hình bạn cũng phải đi xl à??? Phải hiểu cái nào cố tình cái nào vô tình ",1146.0,
2, username  bác nói với thằng đần làm gì.,1147.0,
2, username  sao lớn rồi mà dân trí thấp quá v em,1148.0,
2, username  cali 3/ thì nín,1149.0,
2, username  có anh em họ hàng gì nhà 3/ đó à.,1150.0,
1,"Cứ đọc tuyên ngôn độc lập 3 lần đi rồi nói chuyện tiếp. Thể hiện yêu nước còn méo dám thì giải thích ai nghe. K phán xét, không buộc tội, nhg đứng trk dư luận như vậy thì thể hiện lòng yêu nước rõ ràng xem nào. Giải thích qq",1151.0,
0, username  chẳng ai ủng hộ 3/... kết luận người ta thì cũng phải nhiều hướng... ng ta cũng đâu có điên công khai tư tưởng để bị dân chúng nó chửi... có cộng đồng mạng áp đặt ng ta thôi...,1152.0,
0, username  thôi tôi xin. đừng mang giọng điệu của những kẻ phản diện ra để nói chuyện. nhìn về trước mắt kìa mà nói. sự thật thì vẫn là sự thật thôi. không nên nguỵ biện làm gì cả cho mắc mệt.,1153.0,
0, username  nó k điên đi công khai đâu. Chẳng qua là lỡ quay mà quên dấu đi.,1154.0,
0, username  các bạn chỉ biết phán xét thôi.. muốn buộc tội ai phải có kết luận điều tra bạn à... các bạn lấy gì chắc chắn là sự thật ng ta theo tư tưởng đó... bạn có điều tra à???,1155.0,
0, username  ko biết chắc thì mình đợi cơ quan nhà nước làm việc... chưa gì cả nhân loại vô áp đặt...,1156.0,
0, username  ủa bạn thành vai chính khi nào vậy??? ng khác thành vai phản diện khi nào vậy.. đạo diễn à???,1157.0,
1, username  éo phải của tao nhưng chẳng hạn tao đến chỗ khác ngủ mà mở phòng ra nó đập lù lù vào mặt là tao quẳng cụ vào sọt rác luôn,1158.0,
0, username  ... ko phải ở vn đâu mà quăng... nó kiện cho chứ đó mà quăng... nên nhớ sự việc ở Mỹ... mà dân chúng vn cứ đòi như ở vn... đồ của ng ta của nhà riêng ng ta...,1159.0,
2, username  xem cách phản biện của bạn thì tôi biết. 1. Bạn nguu mà bảo thủ 2. Bạn đang bú dái nhà thằng đó…  ,1160.0,
0, username  thế bác có biết tại sao phim trung chỉ vô tình cài cái bản đồ hình lưỡi bò lại bị cấm sóng ko?,1161.0,
0, username  phải hiểu cái nào cố í... nào vô í... chứ ai điên cố đưa vô cho cả nước nó chửi... cũng chẳng được lợi lộc j... rõ là vô tình thôi...,1162.0,
0," username  kể ra bác cũng bao dung,chứ phần đông người VN đều có lòng tự tôn dân tộc nên khó có thể chấp nhận hình ảnh về lá cờ 3///.xem những cái clip nó diễu hành,bôi nhọ,xuyên tạc là đ*o thể chung khung hình đc.nghệ sĩ VN sang đó biểu diễn ",1163.0,
0, username  chúng t đổ nhầm còn hơn bỏ sót nhá. NSUT là ng có ảnh hưởng vs XH. Nên càng k đc. Kể cả m khi vào 1 căn phòng lạ. K ai có kiểu nhảy lên giường thế đâu. Ít nhất là quan sát xung quanh. Nếu 2 vợ chồng nó bị khiếm thị thì k ai trách cả.,1164.0,
0, username  đổ nhầm??? Phòng của chủ nhà ko phải của họ... trên đất mỹ ko phải vn... đồ ở mỹ mà dân chúng cứ đòi này kia là sao... bên đó ko cấm... ở đâu phải theo luật pháp ở đó... lấy quyền j mà kết tội ng ta khi ko có điều tra kết án...,1165.0,
0, username  bạn phải hiểu là cố tình đưa vô nó khác vô tình... ng ta cũng lên tiếng rồi ... có ai ủng hộ 3/ đâu?... có dân mạng nó áp đặt ng ta là ủng hộ thôi... dân chúng vn lúc nào cũng muốn ng khác sai hạ bệ họ... bao vụ rồi lạ j cộng đồng mạng...,1166.0,
0, username  sao lại k liên quan. Nó liên quan đến lòng tự tôn dân tộc. Là người của công chúng. Có sức lan tỏa cộng đồng mà lại quay cờ 3 que vào đăng lên mạng. Lớp trẻ bây giờ đx sống hòa bình nên xem nhẹ việc đó. Coi đó là bt. ,1167.0,
-1, username ,1168.0,
0," username  nếu 1người chửi thì bth, nhưng nếu bị cả cộng đồng vào chửi ngu thì nên xem lại mình đi. À mà thôi ngay cái giọng văn cãi cùn+sặc mùi câu tương tác đi. K ai cứu đc m lúc này đâu. Nó doxx m lên thì đừng khóc",1169.0,
0, username  cái khoanh tròn là ai thế bác. Nhìn k rõ,1170.0,
0," username  nói luôn là nó biết những người trong đoàn đấy và cả cái nơi chúng ở đều là thành phần chống cộng,người đàng hoàng không ai lại đi giao du với thành phần chống phá đất nước cả.",1171.0,
0," username  chỉ có đui con mắt mới không biết , còn chẳng ai đi cắm cái đó ở đầu giường",1172.0,
0, username  Cãi hay lắm.Bạn quả là cao siêu.Bạn cứ bắt buộc là toà án kết luận thì 2 vk ck nhà đó mới có tội. t cũng nói thẳng chẳng toà án nào kết tội đc cả vì theo luật thì họ ko sai. mà cái họ sai là sai với toàn thể dân tộc Việt Nam ,1173.0,
0, username  nó có lỗi với tổ quốc và ông bà cụ tổ nó đẻ ra nó,1174.0,
2, username  nhìn hình chú này thấy bệnh bệnh thế nào ấy nhỉ.,1175.0,
0," username  ? Up video clip lên là có mục "" Xem trước "" rồi mới bắt đầu đăng tải hay cả lúc bạn chọn video cũng thế. Idol của bạn hay đấy ? Cả cái kiến thức Lịch Sử về VN cũng không biết thì cũng đừng nên mồm bảo ""yêu quốc yêu quê hương"" ...  ",1176.0,
2, username  m phải ng việt nam k mà m ghi đc chữ đỗ lỗi??đỗ đỗ cc,1177.0,
2, username  gthich làm j vs mấy thg ăn cứt bốc phét :)) chắc nó cho liếm cứt nên trung thành lắm :)),1178.0,
2," username  nó đang gắng tẩy trắng mướn. Bọn giặt đồ thuê như này cũng đông lắm ! . Nếu có tinh thần dân tộc, đéo, và đéo có cái lá cờ kia. Có nhiều thành phần ko kịp đu càng nên vẫn mong về nước mẽo lắm !",1179.0,
0, username  m biết mà. Ổ kền kền này mình lạ gì,1180.0,
0, username  vô tình chưa ? vô tình chỗ nào ?,1181.0,
0, username  trước khi đăng video chả xem đi xem lại cả chục lần :)))) giờ thấy cộng đồng mạng phản ứng gắt thì quay lại bảo vô tình :))) nói thế nào cũng tin à phải có chứng kiến và logic chứ,1182.0,
0," username  còn bthg ng Vn máu đỏ da vàng ăn cơm XHCN khi thấy ba que kiểu gì cũng thấy nó chướng mắt :))) để đầu giường mà bảo ko nhìn thấy à, đặt ông vào vị trí ở cái phòng đấy ông sẽ nhìn thấy cái gì đầu tiên ? mặt đất à ?",1183.0,
2, username  tôi đọc qua là biết mấy thành phần sủa thuê r :)) nhìn cái văn là biết,1184.0,
0, username  lòi ra cả ổ kk,1185.0,
-1, username ,1186.0,
0, username  Inbox m xin cái vid dc ko b ơi.,1187.0,
0, username  nó còn chưa xin lỗi luôn mà từ chối gì,1188.0,
0, username  chuẩn nè. Chúng tôi hiền chứ k ngoo,1189.0,
0, username  Vấn đề là cái tổ chức hai đứa nó tham gia biểu diễn gây quỹ là của bọn phản quốc tổ chức . Chúng nó nói là không để ý thì quá vô lý luôn .,1190.0,
0,Khi vui thì vỗ tay vào Đến khi hoạn nạn thì nào thấy đâu Quá tuyệt vời :))),1191.0,
0,Nghe rõ mồn một luôn,1192.0,
0,"Mạnh mẽ lên chị gái, chuyện gì rồi cũng sẽ qua thôi, 49 qua đi 53 tới. 54 chúa đi bộ vào nam và 5 nay cả nhà chị lộ 1 ổ cali.",1193.0,
1, username  lộ 1 ổ à 1 rổ ca với li ăn xog đéo rửa,1194.0,
0, username  ko có nước thì lấy gì rửa giờ,1195.0,
0, username  đúng đúng,1196.0,
0, username  comment này xứng đáng đc phổ nhạc,1197.0,
0, username  có nên đưa vào sách giáo khoa không nhể,1198.0,
1," username  Ông lái T54 éo có thắng phải ko, móa cua 1 cái tui rớt mẹ nó xuống xe rồi",1199.0,
-1, username  =]]],1200.0,
0, username  luật GTĐB có ghi rõ là tgia giao thông thắt dây an toàn và đội mũ rồi mà =]],1201.0,
0," username  cụ cẩn thận quá, đã thắt dây an toàn rồi còn đội thêm mũ nữa, vậy tổ tiên đừng mơ mà gặp he cụ",1202.0,
-1, username ,1203.0,
-1, username ,1204.0,
0," username  Người Mỹ đã chạy trước người Việt Nam, nhưng họ cũng đang nuôi báo cô dân tộc nguỵ",1205.0,
2, username  khổ cho người dân Mỹ phải làm lụm vất vả để nuôi đám vô dụng này,1206.0,
2, username  ngu học như này chống cộng sao có kết quả,1207.0,
0, username  đây như phố Tầu chứ nhỉ.,1208.0,
0, username  cho xin cái clip này bạn ơi,1209.0,
0, username  cám ơn bạn nhiều nhé.,1210.0,
0," username  ít có thâm, giỏi văn lắm đây",1211.0,
0," username  3,5 tổng kết ạ",1212.0,
0, username  thang 5 đ thế là ok r bác,1213.0,
0, username  đó là cấp 3 thôi chứ đi học đại học mình đọc sách nhiều hơn nên chữ nghĩa cũng bớt ngu hơn.,1214.0,
0, username  t nhớ hồi đi học 4.0 mới qua lớp mà,1215.0,
0," username  3,5 min đó bạn.",1216.0,
